time,cyklisté,chodci
Jundrov,,Libušino Údolí,Jundrov
2020-09-09 01:00,40720,12271,40666,10204
2020-09-09 02:00,40720,12271,40666,10204
2020-09-09 03:00,40720,12272,40666,10204
2020-09-09 04:00,40720,12272,40666,10204
2020-09-09 05:00,40720,12272,40666,10204
2020-09-09 06:00,40720,12272,40667,10204
2020-09-09 07:00,40724,12273,40674,10206
2020-09-09 08:00,40748,12276,40762,10209
2020-09-09 09:00,40780,12280,40860,10218
2020-09-09 10:00,40814,12287,40937,10220
2020-09-09 11:00,40853,12289,40970,10225
2020-09-09 12:00,40876,12297,40995,10228
2020-09-09 13:00,40901,12306,41010,10236
2020-09-09 14:00,40920,12312,41034,10242
2020-09-09 15:00,40947,12315,41086,10248
2020-09-09 16:00,41001,12319,41113,10252
2020-09-09 17:00,41090,12335,41175,10259
2020-09-09 18:00,41238,12355,41259,10272
2020-09-09 19:00,41385,12403,41370,10322
2020-09-09 20:00,41493,12444,41457,10346
2020-09-09 21:00,41563,12455,41510,10352
2020-09-09 22:00,41588,12459,41527,10353
2020-09-09 23:00,41596,12466,41534,10359
2020-09-10 00:00,41601,12466,41536,10359
2020-09-10 01:00,41604,12466,41538,10361
2020-09-10 02:00,41604,12466,41538,10361
2020-09-10 03:00,41604,12466,41540,10361
2020-09-10 04:00,41604,12466,41541,10361
2020-09-10 05:00,41604,12466,41541,10362
2020-09-10 06:00,41604,12466,41541,10362
2020-09-10 07:00,41608,12466,41544,10362
2020-09-10 08:00,41637,12471,41620,10366
2020-09-10 09:00,41670,12475,41708,10378
2020-09-10 10:00,41699,12483,41773,10385
2020-09-10 11:00,41715,12487,41802,10391
2020-09-10 12:00,41733,12490,41823,10394
2020-09-10 13:00,41757,12496,41841,10404
2020-09-10 14:00,41774,12503,41856,10406
2020-09-10 15:00,41797,12507,41866,10408
2020-09-10 16:00,41842,12512,41880,10411
2020-09-10 17:00,41927,12517,41920,10419
2020-09-10 18:00,42042,12531,41992,10428
2020-09-10 19:00,42142,12555,42045,10466
2020-09-10 20:00,42215,12579,42119,10484
2020-09-10 21:00,42244,12601,42141,10498
2020-09-10 22:00,42250,12604,42155,10508
2020-09-10 23:00,42256,12605,42157,10511
2020-09-11 00:00,42262,12606,42158,10513
2020-09-11 01:00,42263,12607,42158,10513
2020-09-11 02:00,42263,12607,42159,10513
